time_s,stage,baro_alt_m,baro_pres_hpa,gps_alt_m,gps_lat_deg,gps_lon_deg,gps_vel_z_m_s,gps_sat_count
1195.456,1,1088.14,871.25,1031.71,39.6849442,-78.1934738,6.96,21
1196.412,1,1094.44,870.58,1038.57,39.6848640,-78.1934662,6.97,21
1196.943,1,1098.02,870.20,1042.12,39.6848183,-78.1934509,6.97,21
1198.488,1,1101.97,869.78,1045.65,39.6847687,-78.1934509,6.97,21
1199.372,1,1116.20,868.27,1062.92,39.6845436,-78.1933594,6.89,21
1199.904,1,1121.01,867.76,1066.09,39.6845093,-78.1933517,6.67,21
1200.435,1,1124.21,867.42,1069.05,39.6844788,-78.1933517,6.38,21
1201.391,1,1129.31,866.88,1075.20,39.6844139,-78.1933670,6.36,21
1201.940,1,1133.66,866.42,1078.70,39.6843796,-78.1933746,6.62,20
1202.895,1,1140.08,865.74,1085.60,39.6842842,-78.1933670,6.72,20
1203.428,1,1143.20,865.41,1088.87,39.6842346,-78.1933517,6.63,20
1204.602,1,1151.90,864.49,1096.09,39.6841431,-78.1933060,6.99,20
1205.358,1,1156.73,863.98,1102.88,39.6840744,-78.1932755,6.81,20
1205.889,1,1159.10,863.73,1105.82,39.6840515,-78.1932678,6.47,20
1206.420,1,1162.32,863.39,1108.89,39.6840324,-78.1932602,6.39,20
1206.952,1,1167.43,862.85,1108.89,39.6840324,-78.1932602,6.39,20
1208.072,1,1167.43,862.85,1108.89,39.6840324,-78.1932602,6.39,20
1208.945,1,1180.71,861.45,1122.49,39.6839142,-78.1932144,6.14,20
1209.900,1,1185.07,860.99,1127.68,39.6838074,-78.1931686,5.61,20
1210.548,1,1189.06,860.57,1130.28,39.6837502,-78.1931458,5.70,20
1211.521,1,1194.19,860.03,1136.26,39.6836357,-78.1931076,5.98,20
1212.393,1,1199.42,859.48,1142.43,39.6835480,-78.1930923,6.07,20
1212.925,1,1202.65,859.14,1145.48,39.6835136,-78.1930923,6.23,21
1213.457,1,1206.27,858.76,1148.70,39.6834869,-78.1930847,6.39,21
1214.646,1,1216.26,857.71,1155.48,39.6834335,-78.1930771,6.85,21
1215.419,1,1219.50,857.37,1162.64,39.6833763,-78.1930389,6.77,21
1215.950,1,1223.41,856.96,1165.95,39.6833420,-78.1930161,6.67,21
1216.907,1,1229.51,856.32,1172.36,39.6832733,-78.1929474,6.45,21
1217.557,1,1236.66,855.57,1175.52,39.6832390,-78.1929092,6.54,21
1218.412,1,1239.14,855.31,1182.28,39.6831818,-78.1928482,6.73,21
1218.944,1,1243.06,854.90,1185.74,39.6831589,-78.1928253,6.73,21
1220.064,1,1243.06,854.90,1185.74,39.6831589,-78.1928253,6.73,21
1220.934,1,1258.44,853.29,1199.58,39.6830482,-78.1927948,6.88,21
1221.891,1,1265.23,852.58,1206.11,39.6829834,-78.1927719,6.62,21
1222.423,1,1265.33,852.57,1209.13,39.6829529,-78.1927490,6.40,21
1222.955,1,1269.35,852.15,1211.80,39.6829262,-78.1927338,5.99,21
1223.929,1,1276.91,851.36,1216.78,39.6828918,-78.1926880,5.39,21
1224.460,1,1274.52,851.61,1219.20,39.6828766,-78.1926651,5.22,21
1225.416,1,1282.09,850.82,1224.26,39.6828499,-78.1926346,5.25,21
1225.947,1,1285.44,850.47,1226.99,39.6828346,-78.1926270,5.34,20
1226.920,1,1289.76,850.02,1232.59,39.6827850,-78.1926041,5.51,20
1227.451,1,1293.02,849.68,1235.62,39.6827545,-78.1925964,5.76,20
1228.409,1,1299.84,848.97,1242.42,39.6826973,-78.1925735,6.43,20
1228.939,1,1303.97,848.54,1246.02,39.6826668,-78.1925583,6.71,20
1229.894,1,1312.42,847.66,1253.40,39.6826096,-78.1925278,7.12,20
1230.541,1,1316.85,847.20,1257.10,39.6825790,-78.1925049,7.22,20
1231.986,1,1327.72,846.07,1270.13,39.6824265,-78.1923904,6.43,20
1232.863,1,1331.77,845.65,1276.23,39.6823463,-78.1923065,6.28,21
1233.395,1,1335.04,845.31,1286.01,39.6822662,-78.1921921,6.42,21
1234.875,1,1343.81,844.40,1289.15,39.6822548,-78.1921616,6.33,21
1235.408,1,1348.35,843.93,1292.50,39.6822433,-78.1921387,6.50,21
1235.939,1,1352.31,843.52,1296.07,39.6822281,-78.1921158,6.78,21
1236.895,1,1358.77,842.85,1303.57,39.6821938,-78.1920700,7.26,21
1237.443,1,1363.31,842.38,1307.24,39.6821632,-78.1920471,7.23,21
1238.989,1,1364.18,842.29,1307.24,39.6821632,-78.1920471,7.23,21
1239.858,1,1378.01,840.86,1320.58,39.6820297,-78.1919174,6.22,21
1240.390,1,1381.69,840.48,1323.37,39.6819954,-78.1918869,6.06,21
1240.921,1,1384.98,840.14,1326.22,39.6819572,-78.1918564,6.14,21
1241.452,1,1388.66,839.76,1329.29,39.6819229,-78.1918259,6.30,20
1242.409,1,1394.28,839.18,1335.89,39.6818542,-78.1917419,6.46,21
1242.941,1,1398.65,838.73,1339.17,39.6818237,-78.1916885,6.40,21
1244.485,1,1399.52,838.64,1342.35,39.6817970,-78.1916885,6.40,21
1245.627,1,1407.77,837.79,1342.35,39.6817970,-78.1916885,6.40,21
1246.404,1,1418.64,836.67,1362.96,39.6817131,-78.1913757,5.76,21
1246.952,1,1421.07,836.42,1366.10,39.6817017,-78.1913528,5.99,21
1247.910,1,1428.46,835.66,1373.11,39.6816635,-78.1912994,6.71,21
1248.440,1,1429.63,835.54,1383.02,39.6815910,-78.1911621,6.49,21
1249.907,1,1440.72,834.40,1386.09,39.6815681,-78.1911087,6.36,21
1250.454,1,1445.98,833.86,1389.24,39.6815414,-78.1910400,6.36,21
1251.428,1,1450.56,833.39,1395.67,39.6814919,-78.1909256,6.39,21
1252.602,1,1456.41,832.79,1402.19,39.6814384,-78.1908188,6.46,21
1253.475,1,1465.39,831.87,1408.99,39.6813889,-78.1907349,6.73,21
1255.021,1,1467.83,831.62,1408.99,39.6813889,-78.1907349,7.01,21
1256.481,1,1477.31,830.65,1419.61,39.6813278,-78.1905899,7.01,21
1257.634,1,1477.31,830.65,1419.61,39.6813278,-78.1905899,7.01,21
1258.404,1,1496.09,828.73,1438.13,39.6812859,-78.1902390,5.72,21
1258.937,1,1499.81,828.35,1440.82,39.6812782,-78.1902084,5.52,21
1259.484,1,1500.99,828.23,1443.44,39.6812782,-78.1901093,4.85,21
1260.949,1,1508.43,827.47,1450.57,39.6812439,-78.1900711,4.66,21
1261.904,1,1510.88,827.22,1454.88,39.6812248,-78.1899872,4.60,21
1262.435,1,1514.61,826.84,1457.15,39.6812210,-78.1899414,4.57,21
1263.609,1,1520.79,826.21,1461.61,39.6812134,-78.1898804,4.51,21
1264.730,1,1520.79,826.21,1461.61,39.6812134,-78.1898804,5.18,20
1265.415,1,1529.83,825.29,1472.10,39.6811752,-78.1896286,5.41,20
1265.946,1,1533.96,824.87,1474.84,39.6811562,-78.1895676,5.57,20
1266.937,1,1541.92,824.06,1480.68,39.6811104,-78.1894608,5.83,20
1268.482,1,1541.92,824.06,1483.68,39.6810837,-78.1893997,5.83,20
1270.041,1,1552.25,823.01,1492.89,39.6809959,-78.1890564,6.02,19
1270.914,1,1560.43,822.18,1504.95,39.6808701,-78.1889572,5.82,19
1271.446,1,1567.03,821.51,1507.82,39.6808434,-78.1889191,5.76,19
1272.991,1,1567.53,821.46,1510.65,39.6808205,-78.1889191,5.76,19
1273.863,1,1578.18,820.38,1521.17,39.6807632,-78.1887131,5.43,19
1274.395,1,1579.07,820.29,1523.94,39.6807594,-78.1886597,5.55,18
1274.926,1,1585.69,819.62,1526.80,39.6807556,-78.1886063,5.61,17
1275.457,1,1587.27,819.46,1529.66,39.6807518,-78.1885452,5.66,17
1276.430,1,1594.29,818.75,1535.40,39.6807404,-78.1884155,5.82,18
1277.387,1,1598.54,818.32,1541.31,39.6807251,-78.1882858,5.84,18
1277.919,1,1603.88,817.78,1544.22,39.6807137,-78.1882095,5.92,18
1278.450,1,1605.17,817.65,1547.23,39.6806984,-78.1881409,5.90,18
1279.407,1,1612.70,816.89,1553.22,39.6806641,-78.1879883,5.85,18
1279.939,1,1614.28,816.73,1556.09,39.6806374,-78.1879044,5.67,18
1281.012,1,1622.11,815.94,1561.35,39.6805801,-78.1877441,5.35,19
1281.868,1,1625.49,815.60,1566.96,39.6805267,-78.1875610,5.92,19
1282.399,1,1628.06,815.34,1570.17,39.6805038,-78.1874771,6.32,18
1282.947,1,1632.53,814.89,1573.63,39.6804886,-78.1873856,6.43,18
1284.020,1,1640.87,814.05,1580.51,39.6804581,-78.1872025,6.76,19
1285.095,1,1647.53,813.38,1587.42,39.6804237,-78.1870117,6.77,19
1285.950,1,1650.91,813.04,1593.97,39.6803780,-78.1868134,6.19,20
1286.907,1,1656.88,812.44,1599.59,39.6803131,-78.1866074,5.95,20
1287.453,1,1660.96,812.03,1602.53,39.6802788,-78.1865158,6.10,20
1288.410,1,1668.23,811.30,1608.87,39.6802101,-78.1863327,6.36,20
1288.940,1,1668.53,811.27,1612.12,39.6801834,-78.1862564,6.29,20
1289.911,1,1674.81,810.64,1618.30,39.6801300,-78.1861267,6.32,20
1290.443,1,1680.19,810.10,1621.45,39.6801109,-78.1860580,6.51,20
1291.516,1,1686.57,809.46,1628.07,39.6800919,-78.1859970,6.54,20
1292.636,1,1686.57,809.46,1628.07,39.6800919,-78.1859970,6.54,20
1293.426,1,1698.46,808.27,1643.41,39.6800117,-78.1856461,6.06,20
1294.382,1,1702.96,807.82,1648.61,39.6799660,-78.1855316,5.58,20
1294.929,1,1706.75,807.44,1648.61,39.6799660,-78.1855316,5.58,20
